"date","yd1.Store_StaffGage","yp1.in_situ_average","yp2.TerraClimate","yp3.ERA5","yp4.CRUTS_adj","yp5.MERRA2","yp6.CAPA","yp7.NCEP_NARR","ye1.GLEV","ye2.CRUTS_PET","ye3.REA","ye4.ERA5","ye5.MERRA2","ye6.NCEP_NARR","yr1.DWP"
1996-08-01,"38.395463880000001",3753.3634193969,370.3819989675,1102.84718165245,650.9174283443,2539.8108041943,1646.262508124,1484.564057717,26921.907936924,27849.5741482393,8979.2958919703,10930.9104626729,6040.836468849,36040.142033415,-57.248766392
1996-09-01,"34.282681969999999",2404.03681055756,331.9373345925,539.25263476875,633.19869624375,392.30953251,157.76692288875,447.99986965125,22873.1422593187,19963.4350380675,5703.83449542375,8697.97199635875,2310.1856944425,23653.8063663825,-39.836464038
1996-10-01,"32.990533890000002",6103.64196039677,3462.75737517645,5726.06612383182,6551.78706476153,4768.47287149512,3777.13405582845,5760.25489325807,17167.5966540848,12657.4067922678,3895.08249768738,6220.00174659445,1930.76956206977,13788.9836369096,-15.826693706
1996-11-01,"47.805673890000001",14146.3596141207,10715.4765422196,11589.7565772347,15526.9328848929,7749.54505944903,2280.12565762087,13140.532928599,10301.8873368079,6604.94947582448,3108.81615155707,2791.13163516273,2544.32772,9450.49447911678,-32.619055156
1996-12-01,"57.255602189999998",24593.1748923892,13775.3994431288,27636.2353319588,25907.3965619438,16061.876438685,2384.76435652875,18629.197971195,7000.58943089625,5120.6446834725,1075.3736981925,2203.22117560125,2425.11391471125,8014.5977224425,-38.283595036
1997-01-01,"111.5281864",22384.0957190591,19255.5756625333,32704.2584213423,36798.559386259,15677.2716959231,4380.3343677335,22435.6715115645,4417.41544031285,4274.43831529115,479.4188449208,1413.61535652615,2483.30123209515,7580.6717913331,-48.501564752
1997-02-01,"84.184103440000001",9649.1821012711,1696.90653419072,1754.53697138103,3312.1433902723,2722.91870981607,3717.28478761278,2511.44684654889,4787.98700995458,6742.67497736678,1562.78076139564,1677.84918403528,4980.94885816648,13120.8924957862,-38.791429956
1997-03-01,"104.41083980000001",1813.70727684185,296.470604567175,609.114884425575,1050.09526826347,1032.37323732533,314.55644856555,823.2186143769,7168.2419970879,9889.87263750525,2340.56418237727,2394.28717919843,7942.82643753045,15779.6139889184,-37.7174502
1997-04-01,"133.65689889999999",1751.78812368983,563.562054223917,1444.45096762046,1834.50504776258,3068.83843336046,2509.66495600813,368.251182735375,11963.1696757552,14699.509515338,5523.37397135567,6654.09538734646,10298.6219063268,16624.7969918389,-56.66842592
1997-05-01,"295.73214580000001",2806.01684632934,313.718905109667,2807.804501575,782.399760870208,9819.40275909617,2737.56849604804,75.5263722162083,15274.3613500823,23310.6087726,9349.29909205204,10109.5983778881,12103.7100315528,21877.425885822,-189.038383114
1997-06-01,"259.99625229999998",5701.86444717427,2836.36418200855,6833.51811533648,3985.6971791435,8970.14928250435,5246.615887809,5158.30994762733,21251.8103443294,25607.7591881077,11204.71305196,12534.5388756778,11852.7342521441,40054.8900207532,-185.722001962
1997-07-01,"119.5095731",6390.22694428232,2787.5524601592,5044.3972336512,2964.7312233372,7308.58303443285,3698.61159837735,1299.194206398,24666.3424291693,31008.7629905373,10608.3709396128,12276.4604963634,9219.4524502587,38780.995043187,-120.573416654
1997-08-01,"41.494362479999999",3914.49671321846,1122.26885238053,929.3088786488,1006.84594696973,440.0299771836,1790.29504182293,170.289626718,26242.3649857081,27101.4430818853,9007.31941276293,11461.3386842973,6117.00865544227,37192.4359630443,-56.831646246
1997-09-01,"33.952109180000001",3127.41440045963,2666.60324991765,2162.14988588595,2686.02082921395,3187.53608453235,1955.5966078146,801.36410934825,21958.5540470629,20005.6539854614,6334.74037437975,8719.7540026005,3115.0920803184,25805.0941908804,-30.566871606
1997-10-01,"26.583168919999999",2110.44536362896,627.405547204167,1064.86604662,1714.12460738333,1800.5214930315,411.712020584333,240.9906067925,18746.7136902702,13354.1924743055,4388.807655964,6213.045813504,2067.0104709805,14606.9994359577,-12.23490148
1997-11-01,"31.631123389999999",6699.50195833333,6500.30611076182,8791.36388299943,9918.86607818408,6690.63143119503,2866.70022934793,6400.4764957118,10337.8229919685,6877.51246798178,2516.72435371962,3098.43765605527,1966.60566846212,11305.2719445014,-15.023815236
1997-12-01,"33.594479909999997",6892.40807353381,5451.6495304369,7525.43526406403,10329.8468399567,6042.66867075743,2411.3629660897,3345.25906882107,7705.81593484867,4847.35852891325,1485.9552432515,2666.0120915652,2349.92670467397,8306.74288841408,-16.077832768
1998-01-01,"33.313236150000002",7880.89341614598,9623.20993812517,12514.3500299502,18824.3097661615,10834.5962823628,2270.17339046333,8922.9557690195,4185.03060557133,4856.06998997833,698.13970921,502.852641246167,2436.7516409955,10159.8229078683,-17.195936982
1998-02-01,"51.463946370000002",32193.5479809603,19927.43469671,29771.2233484591,33253.3223088741,18161.3414091155,6688.0283733996,25584.5000923811,3958.34597533267,5225.79485143693,212.432183795867,312.752103425067,3446.91209989147,12016.1814254249,-20.782866262
1998-03-01,"56.3523365",9421.78375936234,6778.20140766394,10290.5749983945,16681.6996840282,10780.7473914863,6069.04075696656,7437.72663959596,5648.96769853881,9463.22274680153,1363.3468942915,929.617973877617,5400.26428978355,16416.2534141347,-22.274559938
1998-04-01,"89.418183830000004",3900.50538662361,3115.315525058,5660.43807799342,8008.45663205042,10286.0594655738,3443.41615708933,2740.39046991325,9453.493098214,14067.04396207,5491.96984681217,3264.1681081955,8597.303434137,21078.4675061648,-39.430938918
1998-05-01,"218.79193480000001",3707.35363391395,7152.0971600712,6822.08116475235,12771.1228802479,13654.3165905697,4766.55031277745,6063.07226655008,12994.8115166769,18682.5597760645,9726.73512139088,8511.1908932361,11352.1353034185,29640.5167940315,-151.04379431
1998-06-01,"326.38362949999998",4407.702,7250.25795994253,6902.37593936647,9824.45254326347,11533.1754336938,10161.3804712511,5449.42539197767,15734.2022609615,25362.3070882457,14772.3465836818,10234.4087133157,14185.8057823509,41653.170195524,-240.834266404
1998-07-01,"119.9574705",3860.95029749304,1077.23271040067,4668.11982307478,1330.21588858032,12465.1213599655,4994.05917759562,976.2683038264,21422.4380211586,31855.3101396122,14327.0214367606,12821.4889808654,14559.2617473502,44873.0535245945,-105.60964647
1998-08-01,"43.471812319999998",3549.19965071635,166.2860894916,228.9294493857,398.8340799759,569.998168686,1348.6492496199,0,27044.0201401851,28764.1677170742,10997.0984028267,11741.8159438881,8818.5370970208,34412.6761830966,-57.023604962
1998-09-01,"50.126018969999997",5965.30265891221,5193.256781595,4492.849002435,5420.0457787575,6978.26607898,6106.023395635,3426.9658585975,21526.101867535,19787.00832444,8961.1200555125,9642.3913701325,5031.6562203825,22201.745179335,-36.399244386
1998-10-01,"36.848703890000003",2502.02494355212,1213.8884510079,3528.1366167279,2824.3228996944,2683.6411771959,2534.3162868354,1051.2097077864,18547.3170172074,13144.9153530237,5367.9647067483,6266.0451831342,3150.6228006321,14305.9594314762,-16.112367982
1998-11-01,"27.56430915",7722.31519944893,4168.7155722492,7155.626809247,6579.3330182846,5525.178736763,2222.2642332604,3864.3305513568,11082.1220897982,7476.7716535134,2774.5149586406,3516.9298861522,2701.5430210762,12050.1746906548,-15.66106019
1998-12-01,"29.331904990000002",2207.96941138399,2701.3175186973,5055.419726232,5594.4403371567,3681.7392392226,993.9072504183,1149.1155116226,7843.1043280584,5876.550703392,1581.1174622211,2626.3039759458,2519.2957121751,10438.8778171359,-14.86452999
1999-01-01,"27.35127743",15635.8736427308,9552.3043966281,17426.1544905777,17874.5685159132,10277.6041446321,4231.5351899871,8954.8235777982,4746.9912038961,5567.258423061,972.6596559903,1245.2632218114,2523.3041374095,11487.1098183816,-14.784006494
1999-02-01,"34.402652029999999",12428.4066190903,7751.220472791,16677.5459199354,13938.8114326158,8893.774772271,2574.4482838602,7594.4597889762,0,6581.0362214826,1069.0600803696,476.698991337,3934.2386666304,15535.0203409476,-17.686096392
1999-03-01,"48.255526029999999",4720.10933333333,2575.421697004,4644.436266964,7246.6780603152,5117.4957146976,1360.6610243824,2122.0602578864,7059.679558828,9782.4285030056,2326.6866196392,2078.2326343272,6681.1190638192,18402.7673718616,-22.720284202
1999-04-01,"65.509551299999998",5243.30410601468,3052.9391098856,8034.387969504,7557.6706762232,10730.55753146,7808.663333536,3225.0096676408,10693.236803808,14575.9686535736,6252.9426077456,4174.8707904696,8938.8854930336,22363.406525668,-29.20455136
1999-05-01,"173.21496519999999",2358.06017210167,1168.7489081632,2105.8836098664,2415.3421240832,2911.921472044,2374.8228111608,954.5749471648,15022.4296045512,21738.730125424,9877.5371055608,8767.7953490608,11309.6051602248,32123.368267536,-105.096583068
1999-06-01,"172.03583180000001",3836.8981121114,1361.8628599065,2114.162694378,1913.174262993,1997.7776221074,1711.109803977,3623.2864389666,21364.8355577496,27521.3267699391,11939.1885049563,11816.6863899819,11148.5736563019,38211.922225113,-116.343093458
1999-07-01,"74.30034594",4164.57594287747,1108.8301525137,955.259437893858,1494.75465821827,1373.77056354057,1600.07536874385,2587.16703225984,26731.2953404998,32064.8579259087,10644.8295972838,13720.7267491123,8452.4209501253,33415.9562027558,-53.172977688
1999-08-01,"32.857904529999999",3940.93476456932,1604.9929781571,2439.1290438228,1921.9417318521,5055.1894878723,3167.7026581158,5580.8486351814,26259.5934666114,27972.4965302832,9122.0617799598,11397.3145811889,4358.338664778,26034.8136246345,-23.647800336
1999-09-01,"25.965863030000001",3554.66141136402,575.5583982995,3123.5433795401,732.7582198937,6421.4299859336,3124.1733265061,2178.4214756513,21811.577062451,21620.9763795443,6707.7323240378,8812.5451946191,3130.9335902823,18936.9307975848,-15.81846065
1999-10-01,"24.267468560000001",2677.28127092097,462.6523193156,667.0701993528,1446.9867473784,959.39682574,55.2386743964,266.4768316632,19208.8258398652,15322.445668842,4167.186043218,5987.338507684,1747.0931130664,11135.2924186396,-8.744446848
1999-11-01,"26.02751494",3418.22970839627,2075.2503954867,4097.0640732429,3727.3375014933,2345.3558875959,421.0682790111,919.8367797864,12630.1825554462,8231.1614184303,2383.143154998,3998.2647700404,2405.0555701869,9950.4978777267,-11.389386902
1999-12-01,"24.337036980000001",5282.0524004493,431.160497292,589.3799535162,1361.810749047,866.515726664,284.931259599,71.0614999374,8999.5908732464,6489.8379497756,220.6478868482,2754.511878874,1339.7250288618,8736.821305429,-9.66069196
2000-01-01,"37.140555939999999",13564.3732740945,8802.1085734933,21488.7844776649,18559.6791093915,11805.5699698307,2232.2403471826,11684.512856739,5152.685714717,4940.602623377,243.5455519435,1587.0001321134,2000.9440611394,9247.9729406104,-21.04295288
2000-02-01,"38.467439550000002",11188.182201331,14187.5291355045,21700.9932804879,23807.4177799524,12895.6235065371,3214.0259149533,11427.5698284036,4357.60619019,5786.7561933231,420.732597612,1702.7840747751,3481.7058507507,13251.6926346012,-17.348636828
2000-03-01,"51.322306679999997",4240.58876776321,2291.626772702,4134.4938486784,5751.81082383,5752.7704380772,2905.8361503772,2423.0636986104,7376.3347287964,10214.9639352084,1594.3508319308,2725.4785551964,5877.1329794668,13607.4394284268,-23.459891008
2000-04-01,"81.535953160000005",4806.5046385912,2189.39577764,4873.601698145,5511.8053827,4394.4426152825,2888.92921773,1911.6408191075,11083.992103145,15889.566927395,6393.7256230625,6239.457796645,9655.34031592,19501.1232873075,-41.050171392
2000-05-01,"177.3194201",2814.16104365806,3194.569114515,2951.4897590625,6018.6679574025,2265.04181694,682.1947894775,1390.1812070125,17443.6436434,23079.846729455,10104.842229195,10944.0749650625,11302.12303949,32755.4808642675,-121.74867927
2000-06-01,"164.1813559",4550.85786279032,3490.2083346025,1740.7418212675,4777.72859685,4359.4735757925,3298.3885558825,3446.3931019125,22178.3669960725,28181.4965117075,11479.44947808,12331.3780637875,10782.12047388,40088.4868713,-123.841258492
2000-07-01,"57.612116489999998",3177.78657623171,0,524.8131206922,238.0065245208,5.711917923,474.6178435788,2289.3880780476,28642.326905493,31780.0048663242,9868.5820928034,12789.0968442588,6670.2662713764,32312.0164695372,-42.915431658
2000-08-01,"22.378922660000001",4717.93939681426,1721.8924534164,4574.7519478914,1659.5647344678,14249.9542627656,6080.3803019232,3763.9119679317,26634.8774705925,28609.5216529347,8976.0129819258,12123.2011255455,4323.0873907656,25307.4549044493,-19.96576176
2000-09-01,"22.771881870000001",3422.05615235137,1188.524933232,403.11968952,1807.814666208,1617.50596416,611.321592,142.247654064,23066.40478776,21796.535880288,7077.416819088,8847.994443456,3608.431369392,16088.621339088,-13.85835873
2000-10-01,"22.754197130000001",4654.31437782878,5202.4879265489,5257.01795387812,10659.1818690055,4750.70705179493,2615.62629225875,4383.733880467,17015.9229063426,13080.6829055235,5042.14789379217,6665.292483594,2682.49411597157,9541.97594223322,-9.766385554
2000-11-01,"27.319440159999999",1762.98990851614,1949.39596161871,1536.10324724467,3477.69409046883,2402.87964829913,714.048803668542,689.744001168125,11280.3066325419,8177.55114868887,2232.67574557925,3593.34410027492,2048.32483091558,9826.00594781217,-13.807752362
2000-12-01,"21.101066280000001",2494.82991669131,1425.36048682385,1113.13654734195,3063.45636053855,1330.1992436769,518.6766490997,1118.7122838513,7029.8505832907,5833.496501648,678.7398775781,1990.80238476085,1512.0422142564,8834.617056809,-9.176329516
2001-01-01,"20.165833410000001",9336.49452379511,9430.32364255605,9889.0351411469,16994.447109814,6448.0642281795,2407.88398676805,7749.2163442906,5550.98343204,5833.496501648,278.54184177315,1919.92155280345,2417.27801318375,9553.0068828885,-9.143444752
2001-02-01,"30.422880729999999",11724.5377196279,6796.2304530055,12003.9931690709,11279.4114249565,10097.6565074883,3601.90756213903,9062.6917162577,4489.25596526877,6110.90323610333,-59.5275317242667,554.4266049442,3238.08985050233,13702.2704722961,-11.814968476
2001-03-01,"49.544224190000001",10268.1129056667,2672.39758415047,6856.5578479257,6682.75912927882,6286.41000405685,3195.82940220168,7309.54716335635,5458.3586327264,10310.6560904731,1646.1248522267,594.463082904375,5903.481476467,15900.5460330241,-17.210369638
2001-04-01,"78.124918249999993",8105.95997601736,3116.75720330932,7706.81554853427,8095.87816535463,8089.79537635598,3615.53950695427,6676.78551141507,11187.0960790689,15053.8379274333,6098.61518878517,4781.39032432902,8904.9562284904,23609.4961446121,-31.008969902
2001-05-01,"188.05979830000001",2475.85691493471,421.818535791217,650.616206100117,1071.50014702838,1598.14363619703,2089.86886064508,182.388142960283,16341.7155774344,26049.9878718683,10088.1397681459,10722.4898876584,11686.4253292713,34407.9531010538,-101.798469168
2001-06-01,"143.0839019",3942.08905580034,136.738818390758,57.1337823181667,471.452814389058,103.041601369825,648.840735021842,679.726574481625,25463.8674485344,29088.0762332397,9989.15202589137,12903.2842013384,8660.9074404441,34161.6054763574,-64.612983734
2001-07-01,"54.852472140000003",5348.28320963043,2405.4675001929,3558.37688566013,2686.8248594512,12435.388263644,5592.85997114108,2974.11372647415,26941.2659396415,32189.3786555384,10363.8995244083,13173.2100489182,6207.7138843161,32839.0603860009,-26.44025609
2001-08-01,"20.193628100000002",4123.59866361376,185.0274141255,544.084888841958,413.572333295583,2265.9392753275,1815.06732401442,214.447855766375,27738.8389346031,29191.3785008809,8395.44518181,11554.0567479089,3643.82150347671,23898.6581978302,-18.0781276
2001-09-01,"19.65075247",3765.34665382522,840.5998869753,1178.59196208952,1008.34837718677,268.1183307348,1122.3975006807,308.8354418232,23710.989788857,22229.3803653436,6097.96144476045,9289.77676874227,1978.23697762672,13467.5178440621,-10.093302262
2001-10-01,"17.533001769999998",3987.06166320242,545.702656862275,2806.29523441764,1401.15019384614,1029.78885897209,708.755455397383,1550.84512902742,18603.294119188,13889.5686478595,3659.77783682309,5938.97225902777,1293.68968772872,7577.98482385958,-4.977501311
